"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"4","10","In the school cafeteria, there are 22 packed lunches prepared for a club trip. The nutritionist tells the group, ""Most are sandwiches, some are rice bowls, but almost none are salads."" The students peek into the containers and notice that only 6 are rice bowls.","After looking, how many do the students guess are sandwiches?","After looking, the students guess there are 16 sandwiches.","After looking, the students guess there are 20 sandwiches.","After looking, the students guess there are 14 sandwiches.","After looking, the students guess there are 13 sandwiches.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","11","A neighborhood theater printed 28 tickets for a special day. The organizer announces, ""Most are for the evening show, a few are for the matinee, and very few are for the late-night screening."" Later, a volunteer checks and finds that only 7 are matinee tickets.","After the volunteer checks, how many do they guess are evening show tickets?","After checking, they guess there are 21 evening show tickets.","After checking, they guess there are 19 evening show tickets.","After checking, they guess there are 27 evening show tickets.","After checking, they guess there are 17 evening show tickets.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","12","A community garden has 18 planted plots. The coordinator explains, ""Most are tomatoes, some are peppers, and a few are herbs."" When volunteers tally labels, they find that 5 plots are peppers.","After tallying, how many do the volunteers guess are tomato plots?","After tallying, the volunteers guess there are 10 tomato plots.","After tallying, the volunteers guess there are 13 tomato plots.","After tallying, the volunteers guess there are 11 tomato plots.","After tallying, the volunteers guess there are 9 tomato plots.","A","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","13","An office snack box contains 25 items. The office manager says, ""Most are cookies, a small part are chips, and very few are fruit bars."" A coworker counts and finds that 6 items are chips.","After the coworker counts, how many do they guess are cookies?","After counting, they guess there are 22 cookies.","After counting, they guess there are 19 cookies.","After counting, they guess there are 15 cookies.","After counting, they guess there are 17 cookies.","D","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","14","A charity drive logs 30 pledges. The coordinator says, ""Most people donate online, some donate by phone, and almost no one mails a check."" Later, the team sees that 8 pledges came by phone.","After checking, how many do the team guess are online donations?","After checking, the team guesses there are 20 online donations.","After checking, the team guesses there are 29 online donations.","After checking, the team guesses there are 22 online donations.","After checking, the team guesses there are 18 online donations.","A","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","15","At a school science fair, there are 16 posters. A teacher mentions, ""Most are experiments, a few are models, and very few are surveys."" When students walk through, they note that 4 are models.","After the walkthrough, how many do the students guess are experiment posters?","After the walkthrough, the students guess there are 12 experiment posters.","After the walkthrough, the students guess there are 10 experiment posters.","After the walkthrough, the students guess there are 15 experiment posters.","After the walkthrough, the students guess there are 8 experiment posters.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","16","A campus shuttle leaves the dorm with 24 passengers. The driver tells a helper, ""Most get off at the Main Gate, some at the Library, and almost none at the Stadium."" At the stops, the helper counts that 5 people get off at the Library.","After counting at the Library, how many does the helper guess will get off at the Main Gate?","After counting, the helper guesses 19 will get off at the Main Gate.","After counting, the helper guesses 22 will get off at the Main Gate.","After counting, the helper guesses 17 will get off at the Main Gate.","After counting, the helper guesses 15 will get off at the Main Gate.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","17","In a small game tournament with 21 players, the organizer says, ""Most chose warriors, a small part chose mages, and hardly any chose archers."" When registrations are reviewed, it turns out that 6 chose mages.","After reviewing, how many does the organizer guess chose warriors?","After reviewing, the organizer guesses 15 chose warriors.","After reviewing, the organizer guesses 13 chose warriors.","After reviewing, the organizer guesses 20 chose warriors.","After reviewing, the organizer guesses 11 chose warriors.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","18","For a family reunion, 14 desserts are set out. The host explains, ""Most are cakes, some are pies, and very few are puddings."" After setting the table, someone notices that 4 are pies.","After noticing, how many do they guess are cakes?","After noticing, they guess there are 10 cakes.","After noticing, they guess there are 12 cakes.","After noticing, they guess there are 8 cakes.","After noticing, they guess there are 6 cakes.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","19","At the city library, 26 items are returned in one hour. A librarian comments, ""Most are adult books, a small number are children's books, and very few are DVDs."" When sorting starts, they see that 6 are children's books.","After sorting starts, how many do the librarians guess are adult books?","After sorting, they guess there are 20 adult books.","After sorting, they guess there are 24 adult books.","After sorting, they guess there are 16 adult books.","After sorting, they guess there are 18 adult books.","D","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","20","At a school art showcase, there are 28 entries. The art teacher tells the volunteers, ""Most are paintings, some are sculptures, and almost none are collages."" Later, a volunteer counts and sees that 7 are sculptures.","After the volunteer checks, how many do they guess are paintings?","After checking, the volunteer guesses that 21 are paintings.","After checking, the volunteer guesses that 26 are paintings.","After checking, the volunteer guesses that 19 are paintings.","After checking, the volunteer guesses that 17 are paintings.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","21","At the farmers' market, a booth has 22 fruit baskets. The vendor says, ""Most are apples, a small part are pears, and very few are plums."" A customer counts and finds that 6 baskets are pears.","After the customer counts, how many do they guess are apples?","After counting, the customer guesses there are 14 apple baskets.","After counting, the customer guesses there are 20 apple baskets.","After counting, the customer guesses there are 16 apple baskets.","After counting, the customer guesses there are 12 apple baskets.","A","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","22","At a tech conference, there are 35 talks scheduled. The organizer announces, ""Most talks are about AI, some are about cloud services, and almost none are about hardware."" Later, a participant notes that 9 talks are about cloud services.","After the participant notes this, how many do they guess are AI talks?","After noting, the participant guesses that 30 talks are about AI.","After noting, the participant guesses that 26 talks are about AI.","After noting, the participant guesses that 23 talks are about AI.","After noting, the participant guesses that 24 talks are about AI.","D","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","23","A city survey interviews 16 commuters. The surveyor says, ""Most take the subway, some take buses, and hardly any bike."" After tallying, the assistant finds that 5 commuters take buses.","After the assistant tallies, how many do they guess take the subway?","After tallying, the assistant guesses that 12 commuters take the subway.","After tallying, the assistant guesses that 9 commuters take the subway.","After tallying, the assistant guesses that 15 commuters take the subway.","After tallying, the assistant guesses that 8 commuters take the subway.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","24","A charity drive records 27 donations. The coordinator explains, ""Most donors gave cash, some donated clothing, and very few brought books."" Later, a volunteer counts 8 clothing donations.","After the volunteer counts, how many do they guess are cash donations?","After counting, the volunteer guesses there are 24 cash donations.","After counting, the volunteer guesses there are 19 cash donations.","After counting, the volunteer guesses there are 17 cash donations.","After counting, the volunteer guesses there are 15 cash donations.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","25","In a language club of 20 students, the mentor says, ""Most chose French, some chose Spanish, and almost none chose German."" After sign-ups, a student notes that 6 chose Spanish.","After the student notes this, how many do they guess chose French?","After noting, the student guesses that 16 chose French.","After noting, the student guesses that 12 chose French.","After noting, the student guesses that 14 chose French.","After noting, the student guesses that 10 chose French.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","26","On a hospital ward with 32 patients, the head nurse says, ""Most are recovering, some are under observation, and almost none are critical."" A resident checks and finds that 7 are under observation.","After the resident checks, how many do they guess are recovering?","After checking, the resident guesses that 28 are recovering.","After checking, the resident guesses that 23 are recovering.","After checking, the resident guesses that 25 are recovering.","After checking, the resident guesses that 20 are recovering.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","27","An online course has 18 assignment submissions. The instructor tells TAs, ""Most were on time, a few were late, and almost none are missing."" A TA later confirms that 4 submissions were late.","After the TA confirms this, how many do they guess were on time?","After confirming, the TA guesses that 16 submissions were on time.","After confirming, the TA guesses that 12 submissions were on time.","After confirming, the TA guesses that 14 submissions were on time.","After confirming, the TA guesses that 9 submissions were on time.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","28","At a museum, 24 visitors choose exhibits. The guide says, ""Most went to the modern art hall, some to the ancient art hall, and very few to the sculpture garden."" Later, an attendant notes that 7 visited the ancient art hall.","After the attendant notes this, how many do they guess went to the modern art hall?","After noting, the attendant guesses that 20 went to the modern art hall.","After noting, the attendant guesses that 15 went to the modern art hall.","After noting, the attendant guesses that 17 went to the modern art hall.","After noting, the attendant guesses that 13 went to the modern art hall.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","29","In a neighborhood with 26 pets listed for a vet check, the receptionist says, ""Most are dogs, some are cats, and almost none are birds."" After sorting the forms, they see that 8 are cats.","After sorting the forms, how many do they guess are dogs?","After sorting, they guess that 22 are dogs.","After sorting, they guess that 16 are dogs.","After sorting, they guess that 18 are dogs.","After sorting, they guess that 14 are dogs.","B","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","30","An art class has 28 paintings on display. The teacher mentions that most are landscapes, some are portraits, and almost none are abstract works. A student walks around and counts exactly 5 portraits.","After the student looks around, how many do they guess are landscapes?","After looking around, they guess there are 23 landscapes.","After looking around, they guess there are 27 landscapes.","After looking around, they guess there are 21 landscapes.","After looking around, they guess there are 19 landscapes.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
"4","31","A town hall collected 22 survey responses. Organizers said most respondents support the proposal, a few oppose it, and almost none are undecided. Later, they tally and find that 6 responses oppose the proposal.","After the tally, how many do they guess support the proposal?","After the tally, they guess 16 support the proposal.","After the tally, they guess 15 support the proposal.","After the tally, they guess 14 support the proposal.","After the tally, they guess 6 support the proposal.","C","These reasons all describe a shared failure in mapping vague quantifiers to numbers: the model treats terms like “most,” “almost no,” “few,” and “some” as fixed, often extreme values instead of flexible ranges. It overweights explicit numerals and simple subtraction, collapses multi-category or probabilistic setups into binary splits, and ignores narrative timing, implicit comparisons, and the requirement that minority categories remain small-but-nonzero. Humans, by contrast, integrate all constraints—totals, verbal hedges, expectations, and sampling uncertainty—yielding arithmetically consistent yet pragmatically moderate distributions where majority terms are strong but not maximized and “almost none” still leaves a remainder."
