"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"3","10","Xiao Chen finds a jar in the kitchen pantry, the label on the jar is sugar, Xiao Chen cannot see what is inside the jar, Xiao Chen opens the jar and finds rice, there is no sugar in the jar, Xiao Chen closes the jar and puts it back on the shelf, Xiao Hua enters the kitchen and sees the jar.","What should be inside the jar?","Sugar","Rice","Salt","Tea","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","11","Mei finds a folder in the office filing cabinet, the label on the folder is invoices, Mei cannot see what is inside the folder, Mei opens the folder and finds photos, there are no invoices in the folder, Mei closes the folder and returns it to the drawer, Arun enters the office and sees the folder.","What should be inside the folder?","Reports","Photos","Invoices","Pens","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","12","Tom finds a locker at the gym, the label on the locker is towels, Tom cannot see what is inside the locker, Tom opens the locker and finds a basketball, there are no towels in the locker, Tom closes the locker and walks away, Sara enters the gym and sees the locker.","What should be inside the locker?","Towels","Basketball","Shoes","Water bottle","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","13","Lina finds a cardboard box in the library supply room, the label on the box is markers, Lina cannot see what is inside the box, Lina opens the box and finds magnets, there are no markers in the box, Lina closes the box and puts it back where she found it, Omar enters the supply room and sees the box.","What should be inside the box?","Paper clips","Magnets","Chalk","Markers","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","14","Yuki finds a drawer in the office refrigerator, the label on the drawer is vegetables, Yuki cannot see what is inside the drawer, Yuki opens the drawer and finds soda cans, there are no vegetables in the drawer, Yuki closes the drawer and leaves it as it was, Diego opens the fridge and sees the drawer.","What should be inside the drawer?","Vegetables","Soda","Fruit","Cheese","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","15","Fatima finds a metal toolbox in the garage, the label on the toolbox is nails, Fatima cannot see what is inside the toolbox, Fatima opens the toolbox and finds a wrench, there are no nails in the toolbox, Fatima closes the toolbox and sets it back on the bench, Pavel enters the garage and sees the toolbox.","What should be inside the toolbox?","Screws","Wrench","Nails","Tape","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","16","Nora finds an envelope on the hallway table, the label on the envelope is tickets, Nora cannot see what is inside the envelope, Nora opens the envelope and finds a brochure, there are no tickets in the envelope, Nora seals the envelope and puts it back, Wei enters the hallway and sees the envelope.","What should be inside the envelope?","Tickets","Stamps","Brochure","Receipt","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","17","Jamal finds a wooden crate in the museum storage room, the label on the crate is statue, Jamal cannot see what is inside the crate, Jamal opens the crate and finds a rolled rug, there is no statue in the crate, Jamal closes the crate and slides it back into place, Hana enters the storage room and sees the crate.","What should be inside the crate?","Statue","Rug","Paint","Lamp","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","18","Kai finds a plastic bin in the school art corner, the label on the bin is glue, Kai cannot see what is inside the bin, Kai opens the bin and finds a bundle of string, there is no glue in the bin, Kai closes the bin and pushes it back under the table, Mia enters the classroom and sees the bin.","What should be inside the bin?","Glue","String","Beads","Paper","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","19","Rui finds a mailbox at the apartment lobby, the label on the mailbox is magazines, Rui cannot see what is inside the mailbox, Rui opens the mailbox and finds letters, there are no magazines in the mailbox, Rui closes the mailbox and leaves, Ana enters the lobby and sees the mailbox.","What should be inside the mailbox?","Magazines","Packages","Letters","Flyers","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","20","Maya finds a jar in the kitchen, the label on the jar is salt, Maya cannot see what is inside the jar, Maya opens the jar and finds pepper, there is no salt in the jar, Maya closes the jar and puts it back on the shelf, Arjun enters the kitchen and sees the jar.","What should be inside the jar?","Sugar","Salt","Pepper","Tea leaves","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","21","Leo finds a cardboard box in the library storage room, the label on the box is maps, Leo cannot see what is inside the box, Leo opens the box and finds playing cards, there are no maps in the box, Leo closes the box and slides it back onto the shelf, Nora enters the storage room and sees the box.","What should be inside the box?","Playing cards","Posters","Maps","Gloves","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","22","Sofia finds a folder in the office, the label on the folder is invoices, Sofia cannot see what is inside the folder, Sofia opens the folder and finds photographs, there are no invoices in the folder, Sofia closes the folder and puts it back in the cabinet, Daniel enters the office and sees the folder.","What should be inside the folder?","Invoices","Paper clips","Photographs","Sticky notes","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","23","Omar finds a metal toolbox in the garden shed, the label on the toolbox is nails, Omar cannot see what is inside the toolbox, Omar opens the toolbox and finds a paintbrush, there are no nails in the toolbox, Omar closes the toolbox and sets it back on the bench, Lina enters the shed and sees the toolbox.","What should be inside the toolbox?","Paintbrush","Screws","Nails","Rope","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","24","Jin finds a storage locker in the school hallway, the label on the locker is sports gear, Jin cannot see what is inside the locker, Jin opens the locker and finds textbooks, there is no sports gear in the locker, Jin closes the locker and walks away, Priya enters the hallway and sees the locker.","What should be inside the locker?","Sports gear","Backpacks","Textbooks","Lunch boxes","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","25","Elena finds a wooden crate in the museum basement, the label on the crate is vases, Elena cannot see what is inside the crate, Elena opens the crate and finds a lamp, there are no vases in the crate, Elena closes the crate and pushes it back under the table, Miguel enters the basement and sees the crate.","What should be inside the crate?","Lamp","Vases","Paintings","Candles","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","26","Rahul finds a cabinet in the clinic, the label on the cabinet is bandages, Rahul cannot see what is inside the cabinet, Rahul opens the cabinet and finds scissors, there are no bandages in the cabinet, Rahul closes the cabinet and leaves it by the doorway, Sara enters the clinic and sees the cabinet.","What should be inside the cabinet?","Bandages","Thermometer","Scissors","Cotton balls","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","27","Ava finds a plastic bin at the train station office, the label on the bin is umbrellas, Ava cannot see what is inside the bin, Ava opens the bin and finds a scarf, there are no umbrellas in the bin, Ava closes the bin and places it back under the counter, Tom enters the office and sees the bin.","What should be inside the bin?","Scarves","Umbrellas","Boots","Wallets","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","28","Noah finds a drawer in the art studio, the label on the drawer is charcoal, Noah cannot see what is inside the drawer, Noah opens the drawer and finds markers, there is no charcoal in the drawer, Noah closes the drawer and pushes it back in, Mei enters the studio and sees the drawer.","What should be inside the drawer?","Markers","Erasers","Charcoal","Rulers","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","29","Zara finds a compartment in the car trunk, the label on the compartment is first aid, Zara cannot see what is inside the compartment, Zara opens the compartment and finds jumper cables, there is no first aid kit in the compartment, Zara closes the compartment and steps away, Omar enters the garage and sees the compartment.","What should be inside the compartment?","First aid kit","Tool belt","Jumper cables","Blanket","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","30","Mei finds a glass jar in the pantry, the label on the jar is sugar, Mei cannot see what is inside the jar, Mei opens the jar and finds rice, there is no sugar in the jar, Mei closes the jar and puts it back in its place, Jun enters the pantry and sees the jar.","What should be inside the jar?","Sugar","Rice","Salt","Tea","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","31","Arun finds a toolbox in the garage, the label on the toolbox is nails, Arun cannot see what is inside the toolbox, Arun opens the toolbox and finds a wrench, there are no nails in the toolbox, Arun closes the toolbox and puts it back in its place, Priya enters the garage and sees the toolbox.","What should be inside the toolbox?","Nails","Wrench","Screws","Glue","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","32","Sofia finds a folder in the office, the label on the folder is invoices, Sofia cannot see what is inside the folder, Sofia opens the folder and finds photos, there are no invoices in the folder, Sofia closes the folder and puts it back in its place, Lucas enters the office and sees the folder.","What should be inside the folder?","Invoices","Photos","Maps","Letters","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","33","Tom finds an envelope in the hallway, the label on the envelope is tickets, Tom cannot see what is inside the envelope, Tom opens the envelope and finds coupons, there are no tickets in the envelope, Tom seals the envelope and puts it back in its place, Eva enters the hallway and sees the envelope.","What should be inside the envelope?","Keys","Tickets","Coupons","Coins","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","34","Hana finds a locker in the gym, the label on the locker is helmets, Hana cannot see what is inside the locker, Hana opens the locker and finds towels, there are no helmets in the locker, Hana closes the locker and leaves it where it was, Omar enters the gym and sees the locker.","What should be inside the locker?","Helmets","Towels","Shoes","Ropes","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","35","Lina finds a storage bin in the living room, the label on the bin is blankets, Lina cannot see what is inside the bin, Lina opens the bin and finds board games, there are no blankets in the bin, Lina closes the bin and puts it back in its place, Pavel enters the living room and sees the bin.","What should be inside the bin?","Blankets","Board games","Pillows","Cables","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
