"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"3","10","Mei finds a jar in the kitchen pantry, the label on the jar is sugar, Mei cannot see what is inside the jar, Mei opens the jar and finds rice, there is no sugar inside the jar, Mei closes the jar and puts it back in its place, Jun enters the kitchen and sees the jar.","What should be inside the jar?","Sugar","Rice","Tea","Salt","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","11","Omar finds a folder in the office cabinet, the label on the folder is invoices, Omar cannot see what is inside the folder, Omar opens the folder and finds photos, there are no invoices in the folder, Omar closes the folder and puts it back in its place, Lina enters the office and sees the folder.","What should be inside the folder?","Maps","Invoices","Photos","Coupons","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","12","Arturo finds a toolbox in the garage, the label on the toolbox is wrenches, Arturo cannot see what is inside the toolbox, Arturo opens the toolbox and finds a paintbrush, there are no wrenches inside the toolbox, Arturo closes the toolbox and puts it back in its place, Hana enters the garage and sees the toolbox.","What should be inside the toolbox?","Paintbrush","Rope","Wrenches","Nails","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","13","Priya finds a storage bin in the library, the label on the bin is maps, Priya cannot see what is inside the bin, Priya opens the bin and finds a dictionary, there are no maps inside the bin, Priya closes the bin and puts it back in its place, Ken enters the library and sees the bin.","What should be inside the bin?","Dictionary","Posters","Pens","Maps","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","14","Sofia finds a crisper drawer in the refrigerator, the label on the drawer is apples, Sofia cannot see what is inside the drawer, Sofia opens the drawer and finds lettuce, there are no apples inside the drawer, Sofia closes the drawer and puts it back in its place, Blake enters the kitchen and sees the drawer.","What should be inside the drawer?","Cheese","Lettuce","Apples","Grapes","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","15","Nina finds a cubby in the classroom, the label on the cubby is markers, Nina cannot see what is inside the cubby, Nina opens the cubby and finds a glue stick, there are no markers inside the cubby, Nina closes the cubby and puts it back in its place, Leo enters the classroom and sees the cubby.","What should be inside the cubby?","Markers","Eraser","Glue stick","Ruler","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","16","Daria finds a shipping crate in the warehouse, the label on the crate is books, Daria cannot see what is inside the crate, Daria opens the crate and finds a blanket, there are no books inside the crate, Daria closes the crate and puts it back in its place, Marco enters the warehouse and sees the crate.","What should be inside the crate?","Shoes","Blanket","Plates","Books","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","17","Hadi finds a small bottle in the bathroom cabinet, the label on the bottle is vitamins, Hadi cannot see what is inside the bottle, Hadi opens the bottle and finds coins, there are no vitamins inside the bottle, Hadi closes the bottle and puts it back in its place, Tia enters the bathroom and sees the bottle.","What should be inside the bottle?","Coins","Vitamins","Buttons","Seeds","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","18","Caleb finds an instrument case in the music room, the label on the case is flute, Caleb cannot see what is inside the case, Caleb opens the case and finds a drumstick, there is no flute inside the case, Caleb closes the case and puts it back in its place, Mira enters the music room and sees the case.","What should be inside the case?","Microphone","Drumstick","Flute","Violin","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","19","Yara finds a plastic bin in the garden shed, the label on the bin is soil, Yara cannot see what is inside the bin, Yara opens the bin and finds birdseed, there is no soil inside the bin, Yara closes the bin and puts it back in its place, Theo enters the shed and sees the bin.","What should be inside the bin?","Fertilizer","Birdseed","Pebbles","Soil","D","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","20","Lin finds a jar in the pantry, the label on the jar is sugar, Lin cannot see what is inside the jar, Lin opens the jar and finds rice, there is no sugar inside the jar, Lin closes the jar and puts it back in its place, Mei enters the pantry and sees the jar.","What should be inside the jar?","Sugar","Rice","Flour","Coffee","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","21","Hao finds a shoebox in the closet, the label on the shoebox is socks, Hao cannot see what is inside the shoebox, Hao opens the shoebox and finds a camera, there are no socks inside the shoebox, Hao closes the shoebox and puts it back in its place, Yan enters the closet and sees the shoebox.","What should be inside the shoebox?","Scarf","Socks","Camera","Tape","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","22","Sara finds a folder in the office, the label on the folder is invoices, Sara cannot see what is inside the folder, Sara opens the folder and finds birthday cards, there are no invoices in the folder, Sara closes the folder and puts it back in its place, Tom enters the office and sees the folder.","What should be inside the folder?","Calendars","Envelopes","Invoices","Birthday cards","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","23","Ming finds a cooler in the garage, the label on the cooler is drinks, Ming cannot see what is inside the cooler, Ming opens the cooler and finds tools, there are no drinks in the cooler, Ming closes the cooler and puts it back in its place, Li enters the garage and sees the cooler.","What should be inside the cooler?","Tools","Towels","Drinks","Maps","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","24","Aisha finds a lunchbox in the classroom, the label on the lunchbox is sandwiches, Aisha cannot see what is inside the lunchbox, Aisha opens the lunchbox and finds crayons, there are no sandwiches in the lunchbox, Aisha closes the lunchbox and puts it back in its place, Omar enters the classroom and sees the lunchbox.","What should be inside the lunchbox?","Sandwiches","Crayons","Pencils","Napkins","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","25","Pavel finds a crate in the hallway, the label on the crate is books, Pavel cannot see what is inside the crate, Pavel opens the crate and finds shoes, there are no books in the crate, Pavel closes the crate and puts it back in its place, Nina enters the hallway and sees the crate.","What should be inside the crate?","Books","Shoes","Lamps","Pillows","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","26","Emi finds a safe in the study, the label on the safe is documents, Emi cannot see what is inside the safe, Emi opens the safe and finds jewelry, there are no documents in the safe, Emi closes the safe and puts it back in its place, Ken enters the study and sees the safe.","What should be inside the safe?","Jewelry","Documents","Coins","Keys","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","27","Luis finds a suitcase at the station, the label on the suitcase is winter clothes, Luis cannot see what is inside the suitcase, Luis opens the suitcase and finds beach toys, there are no winter clothes in the suitcase, Luis closes the suitcase and puts it back in its place, Marta enters the station and sees the suitcase.","What should be inside the suitcase?","Winter clothes","Beach toys","Umbrellas","Newspapers","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","28","Jae finds a cabinet in the lab, the label on the cabinet is gloves, Jae cannot see what is inside the cabinet, Jae opens the cabinet and finds beakers, there are no gloves in the cabinet, Jae closes the cabinet and puts it back in its place, Hana enters the lab and sees the cabinet.","What should be inside the cabinet?","Beakers","Gloves","Wires","Funnels","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","29","Noah finds a toolbox in the shed, the label on the toolbox is wrenches, Noah cannot see what is inside the toolbox, Noah opens the toolbox and finds paintbrushes, there are no wrenches in the toolbox, Noah closes the toolbox and puts it back in its place, Ava enters the shed and sees the toolbox.","What should be inside the toolbox?","Nails","Wrenches","Paintbrushes","Sandpaper","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","30","Alex finds a jar in the pantry, the label on the jar is sugar, Alex cannot see what is inside the jar, Alex opens the jar and finds rice, there is no sugar in the jar, Alex closes the jar and puts it back in its place, Maya enters the pantry and sees the jar.","What should be inside the jar?","Sugar","Rice","Salt","Tea","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","31","Diego finds a toolbox in the garage, the label on the toolbox is nails, Diego cannot see what is inside the toolbox, Diego opens the toolbox and finds a tape measure, there are no nails in the toolbox, Diego closes the toolbox and puts it back in its place, Priya enters the garage and sees the toolbox.","What should be inside the toolbox?","Screws","Tape measure","Nails","Bolts","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","32","Naomi finds a folder in the office, the label on the folder is invoices, Naomi cannot see what is inside the folder, Naomi opens the folder and finds menus, there are no invoices in the folder, Naomi closes the folder and puts it back in its place, Ken enters the office and sees the folder.","What should be inside the folder?","Menus","Invoices","Receipts","Reports","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","33","Fatima finds a plastic bin in the classroom, the label on the bin is markers, Fatima cannot see what is inside the bin, Fatima opens the bin and finds glue sticks, there are no markers in the bin, Fatima closes the bin and puts it back in its place, Omar enters the classroom and sees the bin.","What should be inside the bin?","Crayons","Glue sticks","Markers","Erasers","C","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","34","Lila finds a carton in the library reading room, the label on the carton is maps, Lila cannot see what is inside the carton, Lila opens the carton and finds chess pieces, there are no maps in the carton, Lila closes the carton and puts it back in its place, Victor enters the reading room and sees the carton.","What should be inside the carton?","Maps","Chess pieces","Posters","Notebooks","A","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
"3","35","Hannah finds a lidded hamper in the laundry room, the label on the hamper is socks, Hannah cannot see what is inside the hamper, Hannah opens the hamper and finds magazines, there are no socks in the hamper, Hannah closes the hamper and puts it back in its place, Ben enters the laundry room and sees the hamper.","What should be inside the hamper?","Towels","Socks","Magazines","Shoes","B","Taken together, these reasons portray a model that defaults to salience- and template-based heuristics—classic false-belief scripts, label‑equals‑contents, last‑mentioned item, or literal similes—instead of flexibly tracking the narrative. It repeatedly misidentifies whose perspective is relevant, collapses distinctions between reality and multiple nested belief states, and neglects how agents’ knowledge changes with perception or world constraints, so it often answers from an omniscient or naïve observer rather than the targeted character. Across many items, lingering linguistic and pragmatic ambiguities mean the model’s reality‑tracking, conservative, or literal interpretations are sometimes partially defensible against rubric expectations."
